# time steps G_alpha PLC Ca
116.550000 538230 1 32 0
116.600000 538234 1 28 0
116.650000 538238 0 25 0
116.700000 538241 0 24 0
116.750000 538241 0 24 0
116.800000 538242 0 23 0
116.850000 538245 2 22 0
116.900000 538252 2 21 0
116.950000 538258 2 19 0
117.000000 538263 3 17 0
117.050000 538272 2 17 0
117.100000 538274 2 17 0
117.150000 538286 3 16 0
117.200000 538294 3 14 0
117.250000 538296 3 14 0
117.300000 538298 3 14 0
117.350000 538305 3 14 1
117.400000 538309 2 14 0
117.450000 538311 2 14 0
117.500000 538315 3 14 1
117.550000 538325 4 14 0
117.600000 538333 4 14 0
117.650000 538341 8 14 0
117.700000 538360 7 14 0
117.750000 538373 8 14 0
117.800000 538384 7 12 0
117.850000 538389 7 13 0
117.900000 538407 8 14 0
117.950000 538420 8 13 0
118.000000 538430 8 11 0
118.050000 538451 13 13 0
118.100000 538478 16 13 0
118.150000 538518 19 14 0
118.200000 538554 20 13 0
118.250000 538594 23 12 0
118.300000 538651 25 13 0
118.350000 538700 30 15 2
118.400000 538759 34 20 0
118.450000 538824 38 24 1
118.500000 538899 41 31 2
118.550000 538957 46 30 0
118.600000 539039 49 33 0
118.650000 539137 53 36 1
118.700000 539230 62 35 2
118.750000 539360 62 35 0
118.800000 539477 72 38 2
118.850000 539618 78 43 2
118.900000 539765 84 42 2
118.950000 539887 90 45 1
119.000000 540065 113 50 1
119.050000 540254 135 55 3
119.100000 540506 157 62 6
119.150000 540741 178 72 4
119.200000 541088 203 78 10
119.250000 541472 233 91 11
119.300000 541820 248 100 11
119.350000 542240 280 116 35
119.400000 542706 310 131 26
119.450000 543243 345 146 45
119.500000 543763 371 151 62
119.550000 544352 393 168 94
119.600000 544988 406 175 168
119.650000 545615 389 195 212
119.700000 546248 391 208 272
119.750000 546893 366 220 294
119.800000 547513 345 238 329
119.850000 548152 296 241 310
119.900000 548701 257 240 269
119.950000 549206 240 244 211
120.000000 549680 223 249 135
120.050000 550153 229 249 48
120.100000 550571 254 250 20
120.150000 551018 283 256 12
120.200000 551512 300 274 25
120.250000 552062 334 286 61
120.300000 552634 325 298 102
120.350000 553191 324 311 107
120.400000 553746 324 316 81
120.450000 554279 335 317 112
120.500000 554861 317 318 91
120.550000 555405 312 317 73
120.600000 555975 319 320 65
120.650000 556533 329 325 56
120.700000 557104 329 325 97
120.750000 557757 346 334 116
120.800000 558361 352 346 124
120.850000 558950 339 354 148
120.900000 559536 322 362 169
120.950000 560123 301 369 124
121.000000 560640 303 369 115
121.050000 561157 299 371 80
121.100000 561693 297 369 72
121.150000 562228 288 381 82
121.200000 562760 278 386 99
121.250000 563280 269 386 64
121.300000 563774 268 382 63
121.350000 564304 271 390 40
121.400000 564779 278 398 24
121.450000 565265 300 397 21
121.500000 565803 295 399 28
121.550000 566307 308 401 41
121.600000 566870 313 403 67
121.650000 567459 307 403 94
121.700000 568061 319 397 106
121.750000 568635 311 399 122
121.800000 569202 297 396 106
121.850000 569730 286 390 99
121.900000 570278 282 386 65
121.950000 570768 261 390 66
122.000000 571238 260 396 27
122.050000 571725 256 401 15
122.100000 572193 255 398 29
122.150000 572693 264 394 10
122.200000 573138 268 401 22
122.250000 573594 274 394 19
122.300000 574070 270 407 26
122.350000 574524 270 413 10
122.400000 574961 268 418 20
122.450000 575450 275 424 20
122.500000 575957 288 420 20
122.550000 576443 286 419 31
122.600000 576948 283 418 34
122.650000 577410 277 419 23
122.700000 577860 270 429 10
122.750000 578357 275 428 11
122.800000 578828 287 432 32
122.850000 579303 287 430 23
122.900000 579812 294 437 36
122.950000 580291 300 439 19
123.000000 580824 300 440 53
123.050000 581360 320 442 53
123.100000 581943 334 439 71
123.150000 582549 347 441 104
123.200000 583174 333 446 108
123.250000 583734 309 451 149
123.300000 584296 284 454 123
123.350000 584848 262 447 88
123.400000 585326 247 438 50
123.450000 585804 226 446 67
123.500000 586289 224 443 19
123.550000 586689 220 444 16
123.600000 587113 205 444 1
123.650000 587431 208 441 13
123.700000 587813 206 437 11
123.750000 588155 191 433 6
123.800000 588524 193 430 12
123.850000 588908 188 433 4
123.900000 589249 176 423 7
123.950000 589583 175 413 2
124.000000 589890 168 409 6
124.050000 590168 167 396 2
124.100000 590466 157 393 5
124.150000 590733 153 396 7
124.200000 591035 158 391 1
124.250000 591287 149 387 2
124.300000 591567 146 381 5
124.350000 591824 143 386 8
124.400000 592072 115 379 3
124.450000 592271 85 368 1
124.500000 592427 74 359 1
124.550000 592582 61 355 5
124.600000 592731 43 349 2
124.650000 592822 31 334 0
124.700000 592874 9 324 0
124.750000 592904 3 310 0
124.800000 592927 0 292 0
124.850000 592942 0 277 0
124.900000 592952 0 267 0
124.950000 592961 0 258 0
125.000000 592975 0 244 0
125.050000 592987 0 232 0
125.100000 592999 0 220 0
125.150000 593012 1 208 0
125.200000 593023 0 198 0
125.250000 593033 0 188 0
125.300000 593046 0 175 0
125.350000 593050 0 171 0
125.400000 593059 0 162 0
125.450000 593071 0 152 0
125.500000 593081 0 142 0
125.550000 593088 1 136 0
125.600000 593100 0 125 0
125.650000 593107 1 119 0
125.700000 593113 0 114 0
125.750000 593124 1 108 0
125.800000 593131 0 102 0
125.850000 593137 0 96 0
125.900000 593145 1 89 0
125.950000 593149 1 85 0
126.000000 593161 0 74 0
126.050000 593164 0 71 0
126.100000 593167 0 68 0
126.150000 593172 0 65 0
126.200000 593177 1 63 0
126.250000 593180 0 61 0
126.300000 593184 0 57 0
126.350000 593190 0 51 0
126.400000 593192 0 49 0
126.450000 593200 0 43 0
126.500000 593204 0 39 0
126.550000 593206 0 37 0
126.600000 593206 0 37 0
126.650000 593208 0 35 0
126.700000 593211 0 32 0
126.750000 593215 0 28 0
126.800000 593215 0 28 0
126.850000 593216 0 27 0
126.900000 593216 0 27 0
126.950000 593217 0 26 0
127.000000 593221 1 23 0
127.050000 593228 1 20 0
127.100000 593233 2 19 1
127.150000 593242 2 19 0
127.200000 593252 4 19 0
127.250000 593261 4 18 0
127.300000 593267 4 16 0
127.350000 593274 4 15 0
127.400000 593284 4 15 0
127.450000 593290 3 15 1
127.500000 593300 4 15 0
127.550000 593303 2 14 0
127.600000 593305 2 14 0
127.650000 593307 2 12 0
127.700000 593307 2 12 0
127.750000 593309 2 12 0
127.800000 593314 2 11 0
127.850000 593318 2 11 0
127.900000 593321 1 11 0
127.950000 593328 2 9 0
128.000000 593330 1 10 0
128.050000 593331 1 9 0
128.100000 593331 1 9 0
128.150000 593332 1 8 0
128.200000 593340 2 7 0
128.250000 593345 3 7 0
128.300000 593351 7 7 0
128.350000 593365 7 7 0
128.400000 593372 8 7 0
128.450000 593376 8 7 0
128.500000 593390 9 6 0
128.550000 593404 11 6 0
128.600000 593425 14 6 0
128.650000 593465 15 5 0
128.700000 593497 17 6 1
128.750000 593515 17 5 0
128.800000 593535 18 6 0
128.850000 593569 21 8 1
128.900000 593604 22 9 0
128.950000 593627 24 10 0
129.000000 593664 27 12 2
129.050000 593701 28 14 0
129.100000 593752 31 14 0
129.150000 593803 34 15 1
129.200000 593867 35 15 0
129.250000 593931 38 17 1
129.300000 593999 42 19 1
129.350000 594085 46 22 0
129.400000 594162 56 22 1
129.450000 594260 62 27 0
129.500000 594367 73 26 1
129.550000 594478 78 26 3
129.600000 594630 92 35 4
129.650000 594815 107 41 2
129.700000 595004 115 45 3
129.750000 595180 123 50 4
129.800000 595399 136 58 4
129.850000 595659 156 63 3
129.900000 595912 174 67 6
129.950000 596219 190 78 14
130.000000 596514 205 83 1
130.050000 596880 233 92 14
130.100000 597285 255 101 14
130.150000 597749 288 119 27
130.200000 598181 302 125 23
130.250000 598677 333 137 24
130.300000 599245 350 155 69
130.350000 599821 380 170 126
130.400000 600459 362 177 183
130.450000 601112 353 202 222
130.500000 601696 341 203 211
130.550000 602328 318 219 196
130.600000 602896 321 233 159
130.650000 603503 315 246 177
130.700000 604043 302 261 149
130.750000 604586 296 272 143
130.800000 605118 278 284 105
130.850000 605647 264 291 51
130.900000 606134 267 297 23
130.950000 606593 278 298 26
131.000000 607095 295 313 50
131.050000 607603 294 322 32
131.100000 608099 312 323 17
131.150000 608660 351 335 59
131.200000 609236 350 338 59
131.250000 609792 369 340 82
131.300000 610401 366 342 160
131.350000 611025 339 351 190
131.400000 611597 329 350 197
131.450000 612168 310 356 193
131.500000 612759 280 366 164
131.550000 613289 250 361 123
131.600000 613772 230 360 93
131.650000 614255 216 360 60
131.700000 614705 227 359 30
131.750000 615137 236 360 6
131.800000 615600 247 374 26
131.850000 616005 246 386 6
131.900000 616418 251 389 13
131.950000 616847 248 389 13
132.000000 617261 261 383 14
132.050000 617713 263 380 15
132.100000 618208 269 380 26
132.150000 618724 276 377 46
132.200000 619213 274 378 18
132.250000 619704 274 375 24
132.300000 620172 282 382 17
132.350000 620641 298 396 26
132.400000 621169 306 398 46
132.450000 621687 301 399 20
132.500000 622206 292 396 47
132.550000 622713 306 412 50
132.600000 623287 312 419 87
132.650000 623826 304 424 75
132.700000 624353 301 428 77
132.750000 624911 292 425 49
132.800000 625443 284 429 19
132.850000 625960 296 418 39
132.900000 626439 298 427 47
132.950000 626942 305 437 31
133.000000 627432 304 438 27
133.050000 627896 305 434 26
133.100000 628420 301 426 30
133.150000 628911 304 425 33
133.200000 629434 292 422 37
133.250000 629942 303 417 37
133.300000 630458 286 426 33
133.350000 630937 289 440 25
133.400000 631454 302 443 8
133.450000 631987 301 446 45
133.500000 632554 284 449 66
133.550000 633079 294 457 39
133.600000 633602 286 453 62
133.650000 634157 286 452 28
133.700000 634663 265 455 20
133.750000 635132 249 459 17
133.800000 635612 248 459 12
133.850000 636070 247 460 16
133.900000 636492 252 447 14
133.950000 636916 248 446 17
134.000000 637370 243 436 22
134.050000 637803 260 441 5
134.100000 638234 260 445 12
134.150000 638715 272 433 23
134.200000 639167 266 433 31
134.250000 639650 267 426 22
134.300000 640112 255 423 15
134.350000 640557 259 423 22
134.400000 641006 265 417 19
134.450000 641479 282 417 21
134.500000 642003 298 413 31
134.550000 642520 289 418 42
134.600000 643050 295 420 52
134.650000 643537 307 427 76
134.700000 644045 314 426 64
134.750000 644642 317 433 93
134.800000 645181 313 437 118
134.850000 645734 307 433 89
134.900000 646289 284 428 46
134.950000 646762 281 433 41
135.000000 647283 273 435 78
135.050000 647782 260 437 32
135.100000 648226 252 431 24
135.150000 648638 235 431 11
135.200000 649069 246 431 3
135.250000 649512 243 432 12
135.300000 649908 247 435 19
135.350000 650365 255 436 17
135.400000 650814 255 438 14
135.450000 651225 247 430 7
135.500000 651644 238 430 25
135.550000 652082 230 426 15
135.600000 652502 230 414 11
135.650000 652909 226 412 4
135.700000 653276 230 407 8
135.750000 653691 246 407 27
135.800000 654145 239 417 20
135.850000 654529 235 426 3
135.900000 654916 242 421 18
135.950000 655347 246 413 13
136.000000 655772 249 414 4
136.050000 656179 256 414 8
136.100000 656619 256 413 27
136.150000 657095 277 410 31
136.200000 657592 290 415 12
136.250000 658097 302 418 38
136.300000 658639 310 428 44
136.350000 659158 304 430 35
136.400000 659716 308 431 50
136.450000 660259 321 446 43
136.500000 660811 339 439 44
136.550000 661401 360 439 69
136.600000 661997 360 447 111
136.650000 662618 356 450 173
136.700000 663217 331 455 202
136.750000 663772 276 460 177
136.800000 664329 249 455 132
136.850000 664844 222 440 67
136.900000 665272 196 437 2
136.950000 665639 199 439 10
137.000000 665973 187 433 6
137.050000 666300 183 423 3
137.100000 666641 187 424 5
137.150000 666965 179 412 9
137.200000 667247 166 406 6
137.250000 667533 150 390 0
137.300000 667792 142 388 1
137.350000 668054 135 387 3
137.400000 668249 120 382 0
137.450000 668464 96 372 5
137.500000 668653 82 359 3
137.550000 668785 64 348 0
137.600000 668916 44 335 0
137.650000 669019 23 313 0
137.700000 669082 9 298 0
137.750000 669113 1 285 0
137.800000 669127 0 272 0
137.850000 669138 0 261 0
137.900000 669146 0 253 0
137.950000 669157 0 242 0
138.000000 669166 0 233 0
138.050000 669184 0 215 0
138.100000 669195 0 206 0
138.150000 669212 0 189 0
138.200000 669225 0 178 0
138.250000 669231 0 172 0
138.300000 669235 0 170 0
138.350000 669238 0 167 0
138.400000 669247 1 159 0
138.450000 669260 0 147 0
138.500000 669270 0 137 0
138.550000 669280 0 127 0
138.600000 669285 0 124 0
138.650000 669288 0 121 0
138.700000 669291 0 118 0
138.750000 669297 0 112 0
138.800000 669301 0 108 0
138.850000 669311 1 101 0
138.900000 669320 2 97 0
138.950000 669329 1 91 0
139.000000 669337 1 87 0
139.050000 669343 1 83 0
139.100000 669350 0 79 0
139.150000 669354 0 75 0
139.200000 669357 0 72 0
139.250000 669363 0 66 0
139.300000 669368 0 65 0
139.350000 669370 0 63 0
139.400000 669371 0 62 0
139.450000 669375 0 58 0
139.500000 669376 0 57 0
139.550000 669381 1 53 0
139.600000 669385 0 50 0
139.650000 669390 1 46 0
139.700000 669397 2 41 1
139.750000 669403 1 39 0
139.800000 669407 1 36 1
139.850000 669412 1 34 0
139.900000 669413 2 34 0
139.950000 669417 2 32 0
140.000000 669422 1 30 0
140.050000 669422 1 30 0
140.100000 669427 2 30 0
140.150000 669431 2 28 0
140.200000 669441 2 26 0
140.250000 669448 3 24 0
140.300000 669453 4 23 1
140.350000 669458 2 23 0
140.400000 669459 2 24 0
140.450000 669465 2 21 1
140.500000 669471 1 17 0
140.550000 669473 0 16 0
140.600000 669473 0 16 0
140.650000 669475 0 14 0
140.700000 669478 2 13 0
140.750000 669484 4 13 0
140.800000 669491 5 13 0
140.850000 669510 5 14 0
140.900000 669516 5 14 0
140.950000 669521 5 15 0
141.000000 669530 6 15 0
141.050000 669542 7 16 0
141.100000 669555 8 18 0
141.150000 669560 6 17 0
141.200000 669580 6 15 0
141.250000 669583 7 15 0
141.300000 669600 9 16 0
141.350000 669612 10 15 0
141.400000 669632 12 15 0
141.450000 669644 12 15 0
141.500000 669666 15 16 0
141.550000 669686 11 16 0
141.600000 669703 11 15 0
141.650000 669716 10 15 0
141.700000 669739 11 15 0
141.750000 669752 10 15 0
141.800000 669765 11 15 0
141.850000 669791 14 16 0
141.900000 669822 18 17 2
141.950000 669851 24 20 0
142.000000 669896 28 21 0
142.050000 669955 32 21 1
142.100000 669990 37 22 0
142.150000 670041 42 24 0
142.200000 670115 49 30 1
142.250000 670166 49 28 0
142.300000 670256 54 31 2
142.350000 670363 60 34 0
142.400000 670470 67 38 0
142.450000 670577 77 37 2
142.500000 670685 80 38 2
142.550000 670823 92 42 4
142.600000 670989 102 45 1
142.650000 671156 107 53 1
142.700000 671319 112 56 0
142.750000 671486 126 62 1
142.800000 671691 142 69 1
142.850000 671952 169 78 2
142.900000 672247 185 84 5
142.950000 672567 201 93 10
143.000000 672917 228 97 19
143.050000 673359 256 110 14
143.100000 673777 281 124 23
143.150000 674240 309 135 23
143.200000 674752 336 148 47
143.250000 675324 369 162 62
143.300000 675911 402 182 116
143.350000 676550 430 194 179
143.400000 677245 412 210 286
143.450000 677969 394 232 362
143.500000 678645 339 248 373
143.550000 679226 291 254 336
143.600000 679781 250 256 326
143.650000 680268 182 259 248
143.700000 680712 133 256 118
143.750000 681041 116 248 6
143.800000 681241 114 246 0
143.850000 681451 111 248 1
143.900000 681652 117 241 5
143.950000 681867 112 239 5
144.000000 682094 112 229 4
144.050000 682282 117 224 0
144.100000 682478 118 218 7
144.150000 682708 121 216 8
144.200000 682964 122 218 3
144.250000 683184 122 220 1
144.300000 683420 123 217 3
144.350000 683662 125 212 0
144.400000 683861 128 212 2
144.450000 684092 123 210 2
144.500000 684314 124 207 4
144.550000 684563 133 204 5
144.600000 684839 134 202 6
144.650000 685044 132 199 4
144.700000 685266 137 197 5
144.750000 685560 149 185 3
144.800000 685839 158 191 9
144.850000 686125 162 191 11
144.900000 686370 175 193 3
144.950000 686660 190 196 7
145.000000 687056 205 191 21
145.050000 687347 206 198 10
145.100000 687687 214 201 5
145.150000 688023 231 204 5
145.200000 688403 248 203 7
145.250000 688824 269 217 15
145.300000 689314 292 213 32
145.350000 689841 312 222 64
145.400000 690374 309 243 65
145.450000 690938 339 258 74
145.500000 691492 375 272 66
145.550000 692105 389 286 101
145.600000 692728 395 295 141
145.650000 693348 388 312 185
145.700000 694001 374 320 232
145.750000 694609 358 326 268
145.800000 695193 300 330 270
145.850000 695735 261 330 235
145.900000 696302 233 339 199
145.950000 696793 219 337 130
146.000000 697225 202 332 48
146.050000 697594 202 335 10
146.100000 698004 209 333 5
146.150000 698372 205 331 9
146.200000 698732 211 329 17
146.250000 699142 232 333 8
146.300000 699539 240 326 14
146.350000 699942 253 320 18
146.400000 700387 266 312 12
146.450000 700816 270 319 10
146.500000 701315 285 335 16
146.550000 701787 283 347 30
146.600000 702288 293 358 34
146.650000 702833 293 356 29
146.700000 703342 289 372 70
146.750000 703819 287 366 37
146.800000 704323 295 370 23
146.850000 704862 319 367 43
146.900000 705410 303 376 50
146.950000 705912 293 381 41
147.000000 706455 291 394 47
147.050000 706995 308 409 39
147.100000 707517 311 409 24
147.150000 708066 326 406 53
147.200000 708667 335 409 46
147.250000 709256 353 421 83
147.300000 709894 342 438 137
147.350000 710488 350 447 140
147.400000 711133 327 456 147
147.450000 711722 305 461 153
147.500000 712299 280 468 108
147.550000 712804 267 464 62
147.600000 713260 244 462 47
147.650000 713707 229 461 22
147.700000 714111 221 449 26
147.750000 714499 208 441 15
147.800000 714872 201 445 7
147.850000 715194 186 443 2
147.900000 715509 179 439 10
147.950000 715810 165 431 5
148.000000 716132 160 427 10
148.050000 716456 155 421 5
148.100000 716727 138 416 2
148.150000 716978 123 410 4
148.200000 717218 112 404 1
148.250000 717409 94 396 0
148.300000 717595 70 380 0
148.350000 717744 50 369 0
148.400000 717836 25 362 0
148.450000 717895 5 345 0
148.500000 717926 0 329 0
148.550000 717940 1 318 0
148.600000 717954 0 309 0
148.650000 717962 0 301 0
148.700000 717974 0 289 0
148.750000 717985 0 278 0
148.800000 718002 1 264 0
148.850000 718019 1 249 0
148.900000 718029 1 243 0
148.950000 718045 0 228 0
149.000000 718057 0 216 0
149.050000 718070 1 208 0
149.100000 718086 0 195 0
149.150000 718096 0 185 0
149.200000 718103 0 178 0
149.250000 718116 0 165 0
149.300000 718120 0 161 0
149.350000 718127 0 154 0
149.400000 718138 1 148 0
149.450000 718148 1 138 0
149.500000 718156 1 134 0
149.550000 718167 0 126 0
149.600000 718172 1 122 0
149.650000 718180 0 115 0
149.700000 718188 1 108 0
149.750000 718196 2 105 0
149.800000 718203 2 102 0
149.850000 718211 0 96 0
149.900000 718218 0 89 0
149.950000 718224 1 86 0
150.000000 718228 0 83 0
150.050000 718234 0 79 0
150.100000 718238 0 75 0
150.150000 718242 0 71 0
150.200000 718245 0 68 0
150.250000 718250 0 63 0
150.300000 718251 0 62 0
150.350000 718252 0 61 0
150.400000 718254 0 59 0
150.450000 718261 0 52 0
150.500000 718265 0 48 0
150.550000 718267 0 46 0
150.600000 718270 1 46 0
150.650000 718273 1 45 0
150.700000 718278 0 41 0
150.750000 718282 0 37 0
150.800000 718286 0 33 0
150.850000 718289 0 30 0
150.900000 718292 0 27 0
150.950000 718294 0 25 0
151.000000 718295 0 24 0
151.050000 718296 0 23 0
151.100000 718299 0 20 0
151.150000 718301 0 18 0
151.200000 718301 0 18 0
151.250000 718303 0 16 0
151.300000 718303 0 16 0
151.350000 718305 1 15 0
151.400000 718306 1 14 0
151.450000 718315 2 14 0
151.500000 718318 3 12 0
151.550000 718325 3 11 0
151.600000 718327 1 11 0
151.650000 718327 1 11 0
151.700000 718332 1 10 0
151.750000 718336 1 10 0
151.800000 718339 1 9 0
151.850000 718345 0 8 0
151.900000 718348 1 8 0
151.950000 718350 1 8 0
152.000000 718353 1 7 0
152.050000 718356 2 7 0
152.100000 718362 3 8 0
152.150000 718366 5 8 0
152.200000 718375 6 8 0
152.250000 718383 7 7 0
152.300000 718398 7 6 0
152.350000 718414 8 7 0
152.400000 718430 7 8 0
152.450000 718434 7 8 0
152.500000 718447 7 8 1
152.550000 718463 8 8 0
152.600000 718473 8 7 1
152.650000 718489 11 7 0
152.700000 718509 10 7 1
152.750000 718523 11 7 0
152.800000 718537 10 5 1
152.850000 718553 10 4 0
152.900000 718565 11 5 0
152.950000 718584 12 7 0
153.000000 718596 10 7 0
153.050000 718609 12 10 0
153.100000 718619 12 12 0
153.150000 718646 14 11 0
153.200000 718661 12 12 0
153.250000 718689 16 12 0
153.300000 718751 20 10 0
153.350000 718778 22 11 0
153.400000 718816 30 13 0
153.450000 718869 36 14 0
153.500000 718924 42 15 0
153.550000 718993 52 17 1
153.600000 719090 61 16 0
153.650000 719221 73 20 3
153.700000 719338 84 23 2
153.750000 719469 94 24 4
153.800000 719666 102 32 7
153.850000 719860 113 36 0
153.900000 720038 123 41 3
153.950000 720249 138 45 3
154.000000 720501 160 52 2
154.050000 720768 180 64 15
154.100000 721126 196 77 10
154.150000 721496 220 86 5
154.200000 721881 259 94 19
154.250000 722321 304 108 16
154.300000 722869 336 113 23
154.350000 723423 374 124 70
154.400000 724054 399 145 99
154.450000 724682 413 164 140
154.500000 725355 429 166 195
154.550000 725992 425 175 255
154.600000 726754 429 198 304
154.650000 727438 383 217 411
154.700000 728073 313 225 402
154.750000 728636 249 235 359
154.800000 729145 186 238 290
154.850000 729604 141 226 164
154.900000 730007 119 226 33
154.950000 730256 112 223 4
155.000000 730492 116 231 4
155.050000 730697 120 234 8
155.100000 730916 118 228 3
155.150000 731137 126 229 5
155.200000 731371 114 231 1
155.250000 731539 101 224 1
155.300000 731739 97 219 4
155.350000 731933 83 216 1
155.400000 732106 84 209 0
155.450000 732278 83 207 1
155.500000 732423 70 210 0
155.550000 732518 68 206 3
155.600000 732652 58 193 0
155.650000 732751 45 188 3
155.700000 732832 39 186 0
155.750000 732903 26 178 0
155.800000 732951 25 173 0
155.850000 733007 13 166 1
155.900000 733041 12 164 0
155.950000 733068 9 161 1
156.000000 733091 7 153 0
156.050000 733103 2 148 0
156.100000 733113 0 142 0
156.150000 733115 0 140 0
156.200000 733120 0 135 0
156.250000 733125 0 132 0
156.300000 733131 0 126 0
156.350000 733134 0 123 0
156.400000 733139 0 118 0
156.450000 733148 0 109 0
156.500000 733155 0 104 0
156.550000 733164 0 95 0
156.600000 733168 0 91 0
156.650000 733172 0 87 0
156.700000 733176 1 84 0
156.750000 733178 0 83 0
156.800000 733184 0 77 0
156.850000 733189 0 72 0
156.900000 733194 0 69 0
156.950000 733200 0 63 0
157.000000 733208 1 58 0
157.050000 733216 2 53 0
157.100000 733221 1 49 0
157.150000 733229 0 44 0
157.200000 733231 1 43 0
157.250000 733236 0 41 0
157.300000 733238 1 40 0
157.350000 733240 2 39 0
157.400000 733243 2 38 0
157.450000 733247 1 35 0
157.500000 733256 1 34 0
157.550000 733259 1 31 0
157.600000 733262 1 28 0
157.650000 733268 1 26 0
157.700000 733275 1 25 0
157.750000 733279 1 23 0
157.800000 733281 1 21 0
157.850000 733284 0 19 0
157.900000 733285 0 18 0
157.950000 733285 0 18 0
158.000000 733289 0 14 0
158.050000 733291 0 12 0
158.100000 733292 1 12 0
158.150000 733294 2 11 0
158.200000 733302 3 10 0
158.250000 733307 4 8 0
158.300000 733315 4 8 0
158.350000 733322 5 8 0
158.400000 733333 4 8 0
158.450000 733342 4 8 1
158.500000 733349 4 8 0
158.550000 733354 7 8 0
158.600000 733365 9 8 1
158.650000 733381 7 9 0
158.700000 733392 6 9 0
158.750000 733404 7 8 0
158.800000 733409 8 8 0
158.850000 733418 10 8 1
158.900000 733439 11 7 0
158.950000 733449 12 8 0
159.000000 733462 12 7 0
159.050000 733477 14 8 0
159.100000 733503 18 7 1
159.150000 733518 18 8 1
159.200000 733548 24 9 2
159.250000 733600 29 9 1
159.300000 733647 35 11 0
159.350000 733722 43 13 1
159.400000 733804 47 14 0
159.450000 733877 52 16 2
159.500000 733958 48 17 0
159.550000 734073 57 21 2
159.600000 734174 62 21 0
159.650000 734260 68 22 1
159.700000 734405 85 25 0
159.750000 734578 103 28 0
159.800000 734738 114 32 1
159.850000 734917 125 39 6
159.900000 735130 144 45 2
159.950000 735362 151 51 11
160.000000 735621 172 56 2
160.050000 735898 207 64 22
160.100000 736247 238 69 9
160.150000 736641 259 78 27
160.200000 737087 273 89 12
160.250000 737510 302 98 35
160.300000 738023 338 108 60
160.350000 738579 374 132 56
160.400000 739147 386 149 105
160.450000 739770 413 167 149
160.500000 740438 413 181 227
160.550000 741106 407 203 277
160.600000 741765 396 215 283
160.650000 742406 362 224 337
160.700000 743036 315 234 298
160.750000 743659 297 240 239
160.800000 744237 284 249 179
160.850000 744801 281 250 141
160.900000 745319 293 263 120
160.950000 745831 284 271 77
161.000000 746356 294 282 71
161.050000 746870 296 299 58
161.100000 747379 310 306 36
161.150000 747891 323 311 42
161.200000 748427 333 323 76
161.250000 748961 343 326 65
161.300000 749549 368 334 58
161.350000 750177 393 351 106
161.400000 750794 393 360 144
161.450000 751415 365 373 172
161.500000 752052 368 380 179
161.550000 752674 362 387 190
161.600000 753321 337 401 198
161.650000 753952 288 395 216
161.700000 754530 285 389 131
161.750000 755035 264 383 95
161.800000 755596 253 388 96
161.850000 756092 233 386 60
161.900000 756537 230 387 3
161.950000 756946 232 394 17
162.000000 757389 220 394 40
162.050000 757767 210 400 12
162.100000 758139 217 395 4
162.150000 758527 206 390 8
162.200000 758852 207 386 0
162.250000 759177 206 404 2
162.300000 759565 207 410 7
162.350000 759918 204 408 11
162.400000 760313 205 408 7
162.450000 760670 214 419 10
162.500000 761085 211 419 14
162.550000 761476 214 414 5
162.600000 761827 199 411 4
162.650000 762147 186 399 7
162.700000 762487 174 402 6
162.750000 762826 179 402 4
162.800000 763164 172 389 6
162.850000 763443 162 379 1
162.900000 763769 174 377 5
162.950000 764118 187 369 3
163.000000 764450 190 369 8
163.050000 764771 184 371 7
163.100000 765104 178 367 0
163.150000 765414 164 368 3
163.200000 765717 163 362 7
163.250000 765998 167 362 2
163.300000 766331 156 351 13
163.350000 766616 144 344 3
163.400000 766890 122 339 2
163.450000 767137 93 329 2
163.500000 767281 79 324 1
163.550000 767417 61 321 0
163.600000 767529 46 312 0
163.650000 767613 32 297 1
163.700000 767677 15 288 1
163.750000 767706 3 278 0
163.800000 767722 0 265 0
163.850000 767728 0 259 0
163.900000 767747 0 240 0
163.950000 767758 0 229 0
164.000000 767770 0 217 0
164.050000 767780 0 207 0
164.100000 767790 1 198 0
164.150000 767800 0 191 0
164.200000 767814 0 177 0
164.250000 767822 0 169 0
164.300000 767829 0 164 0
164.350000 767837 0 156 0
164.400000 767843 1 151 0
164.450000 767850 0 145 0
164.500000 767860 0 135 0
164.550000 767866 0 129 0
164.600000 767872 0 123 0
164.650000 767874 0 121 0
164.700000 767883 0 112 0
164.750000 767885 0 110 0
164.800000 767887 0 108 0
164.850000 767905 1 101 0
164.900000 767912 0 97 0
164.950000 767919 0 90 0
165.000000 767927 0 82 0
165.050000 767930 0 79 0
165.100000 767935 0 74 0
165.150000 767936 1 74 0
165.200000 767948 0 67 0
165.250000 767952 0 63 0
165.300000 767958 0 59 0
165.350000 767960 0 57 0
165.400000 767961 0 56 0
165.450000 767971 1 49 0
165.500000 767974 0 49 0
165.550000 767977 0 48 0
165.600000 767979 0 46 0
165.650000 767985 1 44 1
165.700000 767991 1 41 0
165.750000 767996 1 38 0
165.800000 768005 2 38 0
165.850000 768010 2 37 0
165.900000 768014 1 36 0
165.950000 768016 1 34 0
166.000000 768017 1 33 0
166.050000 768022 2 31 0
166.100000 768026 2 31 0
166.150000 768035 2 29 1
166.200000 768043 1 29 0
166.250000 768047 1 25 0
166.300000 768051 1 25 0
166.350000 768053 1 23 0
166.400000 768060 1 20 0
